Abborrgrundet-Inkoo;188142; 3.0; 2.4;MW2013;POLYGON ((27.7020433774647 60.4487770871112, 27.7055084002909 60.4472713380439, 27.7146005866902 60.4511561456963, 27.7189352578333 60.456562736, 27.7236744815567 60.456812612382, 27.7236690554147 60.4572613304076, 27.7180467783976 60.4574739982463, 27.7136723958333 60.4527407243333, 27.7020433774647 60.4487770871112))
Mössholmin väylä;146485; 9.3; 8.0;MW2005;POLYGON ((26.9805013075843 60.4030696107052, 26.9821774471529 60.3996676878996, 26.986694693271 60.3904958378393, 26.9892747821151 60.3890409134825, 26.9831488372265 60.4014869708523, 26.9805013075843 60.4030696107052))
Mössholmin väylä;146469; 9.3; 8.0;MW2005;POLYGON ((26.9596641396512 60.428422760658, 26.9646173856667 60.4261603538333, 26.9676573247169 60.4179223427726, 26.9690680848488 60.4114542132478, 26.9668014063299 60.4077509906087, 26.9675703801297 60.4052388088858, 26.9786112344561 60.3997064973001, 26.9833726127358 60.3900403882837, 26.9899582316426 60.381679360937, 26.9918487338333 60.3798506501667, 26.9946192782689 60.3771702245485, 27.0132095712634 60.3591717527393, 27.0229600743888 60.3562399760011, 27.0413018738665 60.3553299066287, 27.0514194218083 60.3534891911281, 27.0406761446353 60.3567798131324, 27.0167076951269 60.3641157323565, 26.9982365641118 60.3819985088757, 26.9933084520093 60.3867659062276, 26.9892747821151 60.3890409134825, 26.986694693271 60.3904958378393, 26.9821774471529 60.3996676878996, 26.9805013075843 60.4030696107052, 26.9742842562058 60.4067852262641, 26.9748508684809 60.4124028854749, 26.9720139147103 60.4249548973626, 26.9679857363333 60.4346422965, 26.9663164076517 60.4307562706938, 26.9596641396512 60.428422760658))
Naantali-Airisto veneväylä;203155; 3.4; 2.4;MW2014;POLYGON ((22.4856955751176 60.2414047083716, 22.4956875879984 60.2381663320332, 22.5070935218862 60.2339155610745, 22.5084715708333 60.2329972363333, 22.5110239296667 60.230102255, 22.5117418606476 60.2279457309009, 22.5150572723368 60.2294884216113, 22.5110018900672 60.2306491961962, 22.5087701087978 60.2338081261899, 22.4975941735328 60.2380165733928, 22.4948731649185 60.2415942302556, 22.494750409505 60.2449080811374, 22.4793340212698 60.2420467909734, 22.4856955751176 60.2414047083716))
Naantalin kylpylän väylä;118281; 9.0; 7.3;MW2005;POLYGON ((22.3101198218812 60.1171444669543, 22.3140513714783 60.114511633819, 22.319038293 60.1156276325, 22.3321365917558 60.1185575802448, 22.3357440794727 60.122308813012, 22.3101198218812 60.1171444669543))
Naantalin kylpylän väylä;176369; 9.0; 7.5;MW 2005;POLYGON ((22.2341164975075 60.1137898387178, 22.2519067407396 60.1134034853131, 22.252368215 60.1155529245, 22.2326869825175 60.116226630619, 22.2341164975075 60.1137898387178))
Naantalin kylpylän väylä;123247; 9.0; 7.5;MW2005;POLYGON ((22.2632647369936 60.1131555618023, 22.3015864705 60.1117210295, 22.3140513714783 60.114511633819, 22.3101198218812 60.1171444669543, 22.3068550528766 60.1164860088004, 22.2908613895 60.1161346635, 22.252368215 60.1155529245, 22.2519067407396 60.1134034853131, 22.2632647369936 60.1131555618023))
Naantalin kylpylän väylä;109490; 9.0; 7.5;MW2005;POLYGON ((22.42047626006 60.1543855160164, 22.4615010395 60.1503964253333, 22.4662434970046 60.14621019531, 22.4738629698333 60.1455235646667, 22.4742709076728 60.1528454496438, 22.4521003223355 60.1556351619774, 22.419772699 60.1563419033333, 22.42047626006 60.1543855160164))
Naantalin kylpylän väylä;109486; 9.0; 7.5;MW2005;POLYGON ((22.3697865162373 60.1598480055676, 22.3755616328333 60.1614523236667, 22.3792579863333 60.1650560993333, 22.42047626006 60.1543855160164, 22.419772699 60.1563419033333, 22.4158132533333 60.1578196086667, 22.410966524 60.1621342226667, 22.3824881688894 60.1708436262108, 22.3741456158242 60.1683591201059, 22.3697865162373 60.1598480055676))
Naantalin kylpylän väylä;109480; 9.0; 7.5;MW2005;POLYGON ((22.3321365917558 60.1185575802448, 22.344637000204 60.12135208083, 22.3689432829908 60.1505136704772, 22.371656377221 60.1534827387162, 22.3755616362575 60.1614523201855, 22.3697865162373 60.1598480055676, 22.3603297123539 60.147171785394, 22.3522499525 60.1375594978333, 22.3357440794602 60.122308812154, 22.3321365917558 60.1185575802448))
Naantalin sisäsataman väylä;73980; 4.0; 3.0;MW2000;POLYGON ((22.1131980683537 60.2310663939842, 22.1157501317082 60.2245696790455, 22.1273642525 60.219415164, 22.1459025465 60.207912552, 22.1542519383143 60.2027284618982, 22.1617194685 60.2030529915, 22.147756881 60.2093495933333, 22.127663639 60.2201692043333, 22.1131980683537 60.2310663939842))
Nabbenin väylä;203254; 1.5; 1.0;MW2010;POLYGON ((21.2950612337253 61.9830924115733, 21.2947424611017 61.9826713768931, 21.2959441193499 61.982677777057, 21.2962389605795 61.9825963901063, 21.2963522634995 61.9824795018737, 21.2964547661592 61.9822325328325, 21.2964799767181 61.9818825439581, 21.2965553063784 61.9817836825138, 21.2971719590661 61.9814548525366, 21.2973516994016 61.9813064159201, 21.2973885756774 61.9811762324832, 21.2974204263266 61.9805301303867, 21.2977052261752 61.9803994121074, 21.2979822830228 61.9804526500524, 21.2975030928383 61.9811849582561, 21.2974191058495 61.9813735657577, 21.2967929650967 61.9817069036054, 21.2965467725207 61.9818868867343, 21.2965122008493 61.9822548411107, 21.2965238283112 61.9824701605393, 21.2962790210854 61.982793703118, 21.2950612337253 61.9830924115733))
Nabbenin väylä;234938; 2.6; 1.8;MW2010;POLYGON ((21.2599245459177 61.9825305032683, 21.2602314255578 61.9817223934949, 21.2827468694328 61.9817812701983, 21.284408266668 61.9820066584125, 21.2851436761445 61.982126271523, 21.286608597828 61.982751323473, 21.2895507167468 61.9832655953317, 21.290713012734 61.9831420198339, 21.2908496853033 61.983473720941, 21.2896865259136 61.9835075725835, 21.2884541496525 61.9832813514569, 21.2864012818164 61.9830164480439, 21.284984451382 61.9824361579639, 21.2834576154605 61.9823271450685, 21.2599245459177 61.9825305032683))
Nabbenin väylä;203264; 3.2; 2.4;MW2010;POLYGON ((21.2835403585545 61.9706983738408, 21.2852723501918 61.9703807579643, 21.2879728168999 61.9737040153035, 21.2921411439915 61.978908382567, 21.2929863231097 61.9805351325877, 21.2938432386904 61.9813902013814, 21.2941146511455 61.9818472298931, 21.2947424611017 61.9826713768914, 21.2950612337253 61.9830924115733, 21.2950711191788 61.9841152761651, 21.2932696678088 61.9842223031035, 21.2914682037467 61.9843293065253, 21.2908496853033 61.9834737209411, 21.290713012734 61.9831420198339, 21.2925707680147 61.9829451799717, 21.2936978278692 61.9821352437753, 21.2935017150046 61.981574868425, 21.2906936864917 61.9791088394675, 21.2845234595302 61.9718538266952, 21.2835403585545 61.9706983738408))
Nenäniemi - Hyypiänlahti väylä;149505; 2.4; 1.8;NN+75.10;POLYGON ((28.8270381784669 61.9000035674902, 28.8217436100076 61.9085330229158, 28.8173062194466 61.9123576539142, 28.8172658046667 61.9135517138333, 28.8187961100176 61.9145349116261, 28.821633618351 61.9163216661262, 28.8207163900177 61.9162671516263, 28.8164200264955 61.9136426854988, 28.8164025536842 61.9121524642925, 28.8169684675175 61.9093269981256, 28.8219141273251 61.90137849629, 28.8270381784669 61.9000035674902))
Niittylahden väylä;149875; 5.2; 4.2;NN+75.10;POLYGON ((28.2886767962527 62.1722806974849, 28.2940329356667 62.1731972445, 28.2815548633264 62.1773842876135, 28.2678912742324 62.1819665223664, 28.2437820961267 62.1891484518654, 28.2613445746871 62.1817052729374, 28.2746076930336 62.1782257355177, 28.2886767962527 62.1722806974849))
Niittylahden väylä;149891; 5.2; 4.2;NN+75.10;POLYGON ((28.3009477595363 62.1642776337396, 28.3446174808361 62.1490813639297, 28.2948881642218 62.1721933557985, 28.2940329356667 62.1731972445, 28.2886767962527 62.1722806974849, 28.2915687361125 62.1707785020565, 28.3009477595363 62.1642776337396))
Nivan väylä;107455; 9.0; 7.5;MW2000;POLYGON ((22.3350572692377 59.9808600406565, 22.3391758254875 59.9921424339202, 22.3204813225 59.9971603078333, 22.2613947271961 60.0136868465714, 22.2437628222614 60.0111694280134, 22.2826539577482 60.0016945502771, 22.3350572692377 59.9808600406565))
Nivan väylä;174330; 9.0; 7.5;MW 2005;POLYGON ((22.090261396 60.2788843153333, 22.0869024332215 60.2937812384459, 22.0826572729989 60.296568569371, 22.0787586704341 60.2991278377363, 22.0629684576595 60.3094881492563, 22.0578574639003 60.3129370989445, 22.0507174943919 60.3050572945634, 22.0691070725 60.2919453448333, 22.0747304315904 60.2835045220407, 22.0808285635 60.2743459071667, 22.090261396 60.2788843153333))
Nivan väylä;174740; 9.0; 7.5;MW2000;POLYGON ((22.3391758254875 59.9921424339202, 22.3350572692377 59.9808600406565, 22.3133113286821 59.9215913782552, 22.236859224025 59.8890509309706, 22.2648769259326 59.8895112489864, 22.3011360055 59.9060407745, 22.3073983868041 59.9057436003854, 22.3040535565254 59.8959462036078, 22.2936507901046 59.889901189172, 22.3154073216667 59.8901918531667, 22.3161880387326 59.9040303426246, 22.3319538287532 59.9537106382701, 22.3437888879626 59.9909035858212, 22.3391758254875 59.9921424339202))
Nivan väylä;176353; 9.0; 7.5;MW2000;POLYGON ((22.2437628222614 60.0111694280134, 22.2613947206667 60.0136868481667, 22.2558085105968 60.017838231935, 22.2503616381667 60.0284651075, 22.2511710440205 60.043216796084, 22.248517686 60.0653257303333, 22.2431676188333 60.0989979701667, 22.2412785424832 60.1019209907844, 22.2371669964211 60.1088869068424, 22.2341164971717 60.1137898297447, 22.2045203336667 60.1144229138333, 22.2261744348333 60.092616807, 22.2362923762321 60.0651592493309, 22.2439217345998 60.0321951734581, 22.2437628222614 60.0111694280134))
Nivan väylä;174255; 9.0; 7.5;MW2005;POLYGON ((22.111070005403 60.2135085968776, 22.1148293023333 60.2025205898333, 22.1283764203333 60.2021367465, 22.1355727823908 60.2029118720231, 22.1201073861675 60.2134715510113, 22.111070005403 60.2135085968776))
Nivan väylä;177868; 9.0; 7.5;MW2000;POLYGON ((22.2412785424832 60.1019209907844, 22.243167620843 60.0989979717567, 22.2632647369936 60.1131555618023, 22.2519067407396 60.1134034853131, 22.2510436575 60.1093826433333, 22.2412785424832 60.1019209907844))
Nivan väylä;176402; 9.0; 7.5;MW1990;POLYGON ((22.1201073863333 60.213471557, 22.1157501317082 60.2245696790455, 22.1131980683537 60.2310663939842, 22.1077506964539 60.2220863580455, 22.1110700055 60.2135086028333, 22.1201073863333 60.213471557))
Nivan väylä;176385; 9.0; 7.5;MW 2005;POLYGON ((22.0747304315904 60.2835045220407, 22.0295859332644 60.2817114537548, 21.9961404989443 60.2762307166276, 22.0489161486667 60.2757615876667, 22.0808285635 60.2743459071667, 22.0747304315904 60.2835045220407))
Nivan väylä;174291; 9.0; 7.5;MW 2005;POLYGON ((22.1813302028333 60.1946567875, 22.1771662889758 60.2022666520195, 22.1662271728072 60.2025623559023, 22.1617194685 60.2030529915, 22.1542519383143 60.2027284618982, 22.1355727823908 60.2029118720231, 22.1283764203333 60.2021367465, 22.153244028 60.201622774, 22.1642291066667 60.2010635473333, 22.1670337571667 60.1971031991667, 22.1813302028333 60.1946567875))
Nivan väylä;150961; 9.0; 7.5;MW2005;POLYGON ((22.199683215 60.1145394358333, 22.2045203336667 60.1144229138333, 22.2341164975075 60.1137898387178, 22.2326869825175 60.116226630619, 22.2019286663068 60.1172795860347, 22.1855446662093 60.1178404582606, 22.1781713848111 60.1148893019442, 22.199683215 60.1145394358333))
Nivan väylä;151000; 9.0; 7.5;MW2005;POLYGON ((22.1440768861667 60.1710002571667, 22.151625964 60.1725476065, 22.1516769706667 60.1742286143333, 22.1557741268333 60.1767959823333, 22.1684809313333 60.1833977161667, 22.1707230808333 60.1866801241667, 22.1765223415472 60.1914185661144, 22.1813302026514 60.1946567832086, 22.1670337519867 60.1971031989813, 22.1677171235 60.1872641146667, 22.1636312010708 60.184364891353, 22.1462583266667 60.1721841873333, 22.1440768861667 60.1710002571667))
Nivan väylä;150979; 9.0; 7.5;MW2005;POLYGON ((22.1347347270696 60.169588246448, 22.1405673704307 60.1653624482493, 22.1448961415 60.1671047958333, 22.1765645743333 60.1735459748333, 22.190102086 60.1756825846667, 22.2176850700028 60.1801308484714, 22.1942646831667 60.178177283, 22.1867772815 60.1771665093333, 22.151625972408 60.1725476038326, 22.1440768861667 60.1710002571667, 22.1347347270696 60.169588246448))
Nivan väylä;150971; 9.0; 7.5;MW2005;POLYGON ((22.1511862098333 60.1424866225, 22.146199212 60.1529545823333, 22.1405673647286 60.1653624449403, 22.1347347270696 60.169588246448, 22.1300381575 60.1649802573333, 22.1364867939365 60.1596200015385, 22.1484217735 60.1423400746667, 22.1511862098333 60.1424866225))
Nivan väylä;150965; 9.0; 7.5;MW2005;POLYGON ((22.1781713848111 60.1148893019442, 22.1855446662093 60.1178404582606, 22.1800555511703 60.1207232309017, 22.1577306046975 60.1329746250249, 22.1511862098333 60.1424866225, 22.1484217735 60.1423400746667, 22.1523283985246 60.1318821392656, 22.159913152 60.1247178406667, 22.1781713848111 60.1148893019442))
Nivan väylä;123765; 9.0; 7.5;MW1990;POLYGON ((22.1131980683537 60.2310663939842, 22.1051037158333 60.2516548411667, 22.090261396 60.2788843153333, 22.0808285635 60.2743459071667, 22.0963576576667 60.2514939851667, 22.1043803017108 60.2307915201883, 22.1077506964539 60.2220863580455, 22.1131980683537 60.2310663939842))
Norrlångvikin väylä;77772; 3.2; 2.4;MW2000;POLYGON ((22.6050144465753 59.9664957683646, 22.6071246481667 59.966216508, 22.6107841123703 59.9676195522509, 22.6113309992232 59.9682438209335, 22.6129786433863 59.9693251077241, 22.6129485425684 59.9699461054081, 22.611628937415 59.9699149647076, 22.6112401819979 59.9696948391279, 22.6107264685029 59.968271180932, 22.6103011311667 59.9679769121667, 22.6096817230469 59.9675483415971, 22.6071302979051 59.9666807088813, 22.6050144465753 59.9664957683646))
Norrön-Lövö-veneväylä;230869; 2.5; 1.5;MW2018;POLYGON ((22.4453593594812 59.894856065501, 22.436427254203 59.8856886147843, 22.4377710205138 59.8860475796885, 22.4461281833422 59.8946245759983, 22.4453593594812 59.894856065501))
Norrön-Lövö-veneväylä;230871; 2.5; 1.5;MW2018;POLYGON ((22.430529961705 59.8796328106531, 22.4184955612247 59.8672671917618, 22.4095923541242 59.8604859942697, 22.4101004269675 59.8599494013895, 22.4187500863346 59.8666460633254, 22.4213623370605 59.8626882156032, 22.42352504017 59.8624863590317, 22.4236878520546 59.8629275638128, 22.4220431996271 59.8630810715779, 22.4193646617858 59.8671394158035, 22.4316587174943 59.8797713426734, 22.430529961705 59.8796328106531))
Nuutniemi-Lepikkö;181202; 4.8; 4.0;MW2005;POLYGON ((27.145456180122 60.4922128584728, 27.1515333003354 60.4954242394415, 27.162148868547 60.4977417108737, 27.1791030134039 60.498061708465, 27.1897318703972 60.4998789137146, 27.2068859712345 60.498882962602, 27.2058286250866 60.4996404948624, 27.1896885834039 60.5005112755171, 27.1792576401667 60.4991808583333, 27.1631326790842 60.499043743879, 27.1544282771785 60.4979303601771, 27.1491010737641 60.4991196677328, 27.145456180122 60.4922128584728))
Nuutniemi-Lepikkö;174491; 4.8; 4.0;MW2005;POLYGON ((27.214911457028 60.498416235949, 27.2389404387237 60.4970158462866, 27.2484473850291 60.4995703026849, 27.2626875547763 60.5001896134272, 27.274581704042 60.4995730860316, 27.2824639573825 60.4972551160537, 27.2977478253748 60.4978517707435, 27.305843895152 60.4990997619321, 27.308007499773 60.5010194108315, 27.2952122817298 60.4988419601366, 27.2796339277275 60.4990114933845, 27.2726110121151 60.5010764713117, 27.2499339401336 60.5010445871966, 27.2485207780476 60.5005823051881, 27.2458431845627 60.4997063429574, 27.2434682783107 60.4989293321878, 27.2399064851261 60.4981738348788, 27.2352533746837 60.4979433925453, 27.2238868221255 60.4986638638546, 27.2138686445394 60.4992059738647, 27.214911457028 60.498416235949))
Nuutniemi-Lepikkö;152957; 4.8; 4.0;MW2005;POLYGON ((27.305843895152 60.4990997619321, 27.3116395971586 60.4982508537052, 27.3177205250347 60.4944401967429, 27.3366197081165 60.4887597400814, 27.3413771838591 60.4862807852466, 27.3435010420445 60.485173939086, 27.3517371234783 60.478262329807, 27.3587105121667 60.4778746925, 27.3492418009712 60.482819190117, 27.3449211610752 60.4851494182058, 27.3395482305262 60.4878968955793, 27.3361967729563 60.4900846956884, 27.3174371045351 60.4954137444088, 27.308007499773 60.5010194108315, 27.305843895152 60.4990997619321))
Nuutniemi-Lepikkö;168373;####;####;MW2005;POLYGON ((27.2068859712345 60.498882962602, 27.214911457028 60.498416235949, 27.2138686445394 60.4992059738647, 27.2058286250866 60.4996404948624, 27.2068859712345 60.498882962602))
Nyhamn-Kummelskär-Ledskär-väylä;227506; 2.4; 1.8;MW2017;POLYGON ((21.0119954132649 60.4972075425608, 21.0234717237296 60.4917291183254, 21.0316050444327 60.4823263637028, 21.0359181455269 60.4649993639349, 21.0549372946262 60.4536973702926, 21.0557905277721 60.4543156218502, 21.0376578621236 60.4653674370516, 21.0333786534867 60.4825618387775, 21.025021712742 60.4922236879, 21.0146364025551 60.4984425706295, 21.0119954132649 60.4972075425608))
Nyhamn-Kummelskär-Ledskär-väylä;227508; 2.4; 1.8;MW2017;POLYGON ((21.0557905266466 60.4543156091189, 21.0549372946262 60.4536973702913, 21.058796599913 60.4537719192651, 21.063768923421 60.4566722652511, 21.0681008964088 60.4598902948093, 21.0693744564185 60.4599656043685, 21.0692880181815 60.4603220436056, 21.0676863924272 60.46022731103, 21.0630448945847 60.4569443594803, 21.05837757548 60.4542219006563, 21.0557905266466 60.4543156091189))
Olympiaväylä;100275; 8.0; 6.9;MW2000;POLYGON ((24.9695732865861 60.1543531589248, 24.970122774392 60.1558123590528, 24.9689341455 60.1566127173333, 24.9676432425 60.1577705935, 24.9666330415 60.1589484893333, 24.9658864151667 60.1599213985, 24.9647726051027 60.1595618916809, 24.966410153 60.158306106, 24.9670671478333 60.1574382081667, 24.9680813370636 60.1561898189961, 24.9687038712959 60.1554234640812, 24.9695732865861 60.1543531589248))
Ominaisholmen-Linsor-väylä;141215; 2.4; 1.8;NN+75.10;POLYGON ((28.2703434110902 61.1833982642452, 28.273669646321 61.1828426159959, 28.2742813533333 61.1825685295, 28.2726962108333 61.1872389273333, 28.2734719984438 61.1909935748448, 28.26065794 61.1983246635, 28.2553629590365 61.2083264826549, 28.263136049 61.214092908, 28.2439788495 61.226549373, 28.2533393703333 61.2055456196667, 28.2567217219482 61.1996516931669, 28.2713324083333 61.1905859383333, 28.2715893958333 61.185951334, 28.2703434110902 61.1833982642452))
